日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,date_only,铜价,收益率,铜价涨幅,MA5,MA20,MA5_Ratio,MA20_Ratio,RSI14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Std,BB_Upper,BB_Lower
2011-12-13,300274,0.32,0.25,0.34,0.19,21402,69054091.0,42.86,-28.57,-0.1,5.97,2011-12-13,0,-0.2857142857142857,0,0.32199999999999995,0.44299999999999995,-0.22360248447204956,-0.4356659142212189,34.25925925925925,-0.05290161839665031,-0.03666185139511126,-0.01623976700153905,0.44299999999999995,0.17275172327573704,0.788503446551474,0.09749655344852587
2011-12-14,300274,0.25,0.24,0.3,0.21,13307,43084843.0,36.0,-4.0,-0.01,3.71,2011-12-14,0,-0.040000000000000036,0,0.30799999999999994,0.434,-0.22077922077922063,-0.44700460829493094,33.94495412844036,-0.057394334441438655,-0.04080834800437674,-0.01658598643706191,0.434,0.1786027641679183,0.7912055283358366,0.07679447166416342
2011-12-15,300274,0.21,0.19,0.29,0.16,14201,45806048.0,54.17,-20.83,-0.05,3.96,2011-12-15,0,-0.20833333333333326,0,0.274,0.4145,-0.3065693430656935,-0.5416164053075995,23.762376237623755,-0.06424880616380624,-0.045496439636262646,-0.01875236652754359,0.4145,0.18305808684102082,0.7806161736820416,0.048383826317958345
2011-12-16,300274,0.21,0.36,0.36,0.15,22554,73371284.0,110.53,89.47,0.17,6.29,2011-12-16,0,0.894736842105263,0,0.27799999999999997,0.40199999999999997,0.2949640287769786,-0.10447761194029848,38.679245283018865,-0.055325685078324416,-0.047462288724675006,-0.00786339635364941,0.40199999999999997,0.17745570240426048,0.7569114048085209,0.04708859519147901
2011-12-19,300274,0.34,0.43,0.47,0.3,30259,102215167.0,47.22,19.44,0.07,8.44,2011-12-19,0,0.19444444444444442,0,0.294,0.397,0.4625850340136055,0.08312342569269515,43.63636363636364,-0.04212009807313688,-0.04639385059436738,0.004273752521230502,0.397,0.17505187201151784,0.7471037440230357,0.04689625597696434
2011-12-20,300274,0.42,0.36,0.51,0.34,22675,76671647.0,39.53,-16.28,-0.07,6.33,2011-12-20,0,-0.16279069767441867,0,0.316,0.38,0.13924050632911378,-0.052631578947368474,48.48484848484848,-0.03687788491439298,-0.0444906574583725,0.007612772543979525,0.38,0.15993419699495487,0.6998683939899097,0.060131606010090266
2011-12-21,300274,0.39,0.22,0.39,0.16,21062,68841980.0,63.89,-38.89,-0.14,5.88,2011-12-21,0,-0.38888888888888884,0,0.312,0.36150000000000004,-0.2948717948717948,-0.39142461964038733,44.03669724770642,-0.043518568224044984,-0.044296239611507,0.0007776713874620145,0.36150000000000004,0.15570806016388483,0.6729161203277697,0.05008387967223038
2011-12-22,300274,0.15,0.15,0.21,-0.01,20574,64236599.0,100.0,-31.82,-0.07,5.74,2011-12-22,0,-0.31818181818181823,0,0.304,0.3395,-0.506578947368421,-0.5581737849779087,43.24324324324324,-0.053809490267515414,-0.046198889742708686,-0.007610600524806728,0.3395,0.15278037212044984,0.6450607442408998,0.03393925575910034
2011-12-23,300274,0.12,0.15,0.17,0.08,12311,38451216.0,60.0,0.0,0.0,3.44,2011-12-23,0,0.0,0,0.262,0.311,-0.4274809160305344,-0.517684887459807,51.06382978723405,-0.06125896491390942,-0.04921090477694884,-0.012048060136960581,0.311,0.12944822171533735,0.5698964434306747,0.052103556569325304
2011-12-26,300274,0.12,0.09,0.19,0.09,7992,25125425.0,66.67,-40.0,-0.06,2.23,2011-12-26,0,-0.4,0,0.194,0.2855,-0.5360824742268042,-0.6847635726795096,45.833333333333336,-0.07118366482303401,-0.05360545678616588,-0.01757820803686813,0.2855,0.11936123852892055,0.5242224770578411,0.04677752294215887
2011-12-27,300274,0.08,-0.25,0.09,-0.25,26984,77910699.0,377.78,-377.78,-0.34,7.53,2011-12-27,0,-3.7777777777777777,0,0.07199999999999998,0.2445,-4.472222222222223,-2.0224948875255624,25.86206896551724,-0.10527072412707136,-0.06393851025434698,-0.041332213872724385,0.2445,0.15267698961498657,0.5498539792299731,-0.060853979229973154
2011-12-28,300274,-0.35,-0.35,-0.3,-0.45,18699,49913330.0,-60.0,-40.0,-0.1,5.22,2011-12-28,0,0.3999999999999999,0,-0.041999999999999996,0.20750000000000002,7.333333333333334,-2.686746987951807,20.661157024793383,-0.13875465122707706,-0.078901738448893,-0.05985291277818405,0.20750000000000002,0.19838492621005357,0.6042698524201071,-0.18926985242010713
2011-12-29,300274,-0.37,-0.39,-0.29,-0.39,8330,22474099.0,-28.57,-11.43,-0.04,2.32,2011-12-29,0,0.11428571428571432,0,-0.15,0.1705,1.6,-3.287390029325513,20.325203252032523,-0.16659813084984987,-0.09644101692908438,-0.07015711392076548,0.1705,0.23587407434342675,0.6422481486868535,-0.30124814868685346
2011-12-30,300274,-0.38,-0.3,-0.3,-0.4,12049,32772641.0,-25.64,23.08,0.09,3.36,2011-12-30,0,-0.23076923076923084,0,-0.24,0.1405,0.25,-3.1352313167259784,25.19083969465649,-0.17933478148478757,-0.11301976984022502,-0.06631501164456255,0.1405,0.25584689089169593,0.6521937817833918,-0.37119378178339185
2012-01-04,300274,-0.28,-0.46,-0.26,-0.46,8034,21707266.0,-66.67,-53.33,-0.16,2.24,2012-01-04,0,0.5333333333333334,0,-0.35,0.11099999999999999,0.3142857142857145,-5.1441441441441444,24.08759124087591,-0.20003347036988361,-0.13042250994615676,-0.06961096042372686,0.11099999999999999,0.288989163883536,0.688978327767072,-0.46697832776707204
2012-01-05,300274,-0.55,-0.6,-0.47,-0.75,25601,62283567.0,-60.87,-30.43,-0.14,7.14,2012-01-05,0,0.3043478260869563,0,-0.42000000000000004,0.0725,0.4285714285714284,-9.275862068965518,22.0,-0.22513889932122796,-0.14936578782117102,-0.07577311150005694,0.0725,0.3292075812902056,0.7309151625804112,-0.5859151625804112
2012-01-06,300274,-0.65,-0.56,-0.54,-0.69,11436,28023412.0,-25.0,6.67,0.04,3.19,2012-01-06,0,-0.06666666666666654,0,-0.462,0.029000000000000005,0.21212121212121215,-20.310344827586206,24.832214765100673,-0.23905182628514476,-0.16730299551396577,-0.071748830771179,0.029000000000000005,0.3528067907211359,0.7346135814422718,-0.6766135814422718
2012-01-09,300274,-0.59,-0.44,-0.43,-0.65,18019,46471981.0,-39.29,21.43,0.12,5.03,2012-01-09,0,-0.2142857142857143,0,-0.472,-0.011000000000000001,-0.06779661016949146,38.99999999999999,22.222222222222214,-0.23765538072940842,-0.1813734725570543,-0.05628190817235412,-0.011000000000000001,0.35860695387627534,0.7062139077525507,-0.7282139077525507
2012-01-10,300274,-0.45,-0.33,-0.32,-0.45,23770,63719013.0,-29.55,25.0,0.11,6.63,2012-01-10,0,-0.25,0,-0.47800000000000004,-0.044500000000000005,-0.3096234309623431,6.415730337078651,24.324324324324323,-0.22507804725150207,-0.19011438749594387,-0.03496365975555821,-0.044500000000000005,0.3553719326653637,0.6662438653307274,-0.7552438653307274
2012-01-11,300274,-0.34,-0.34,-0.29,-0.37,19889,54026660.0,-24.24,-3.03,-0.01,5.55,2012-01-11,0,0.030303030303030276,0,-0.454,-0.079,-0.25110132158590304,3.3037974683544302,25.352112676056336,-0.2134567398571139,-0.19478285796817787,-0.01867388188893601,-0.079,0.34848393453870863,0.6179678690774173,-0.7759678690774172
2012-01-12,300274,-0.34,-0.38,-0.18,-0.39,20452,56461944.0,-61.76,-11.76,-0.04,5.71,2012-01-12,0,0.11764705882352944,0,-0.41000000000000003,-0.1105,-0.07317073170731714,2.4389140271493215,27.272727272727266,-0.20511005469219878,-0.19684829731298206,-0.008261757379216722,-0.1105,0.34564166110979283,0.5807833222195856,-0.8017833222195857
2012-01-13,300274,-0.39,-0.54,-0.38,-0.57,19084,48858078.0,-50.0,-42.11,-0.16,5.32,2012-01-13,0,0.42105263157894735,0,-0.406,-0.14950000000000002,0.3300492610837438,2.612040133779264,25.531914893617028,-0.20899672523601515,-0.1992779828975887,-0.009718742338426456,-0.14950000000000002,0.3480089986737337,0.5465179973474674,-0.8455179973474674
2012-01-16,300274,-0.58,-0.69,-0.57,-0.7,12576,30552912.0,-24.07,-27.78,-0.15,3.51,2012-01-16,0,0.2777777777777777,0,-0.45600000000000007,-0.1935,0.5131578947368418,2.5658914728682167,23.07692307692308,-0.22162592038873719,-0.2037475703958184,-0.01787834999291879,-0.1935,0.3583041195761823,0.5231082391523646,-0.9101082391523646
2012-01-17,300274,-0.69,-0.55,-0.52,-0.72,13877,34353988.0,-28.99,20.29,0.14,3.87,2012-01-17,0,-0.20289855072463758,0,-0.5,-0.23900000000000002,0.10000000000000009,1.301255230125523,30.487804878048777,-0.2178268462731919,-0.20656342557129312,-0.011263420701898785,-0.23900000000000002,0.3417124060098677,0.4444248120197354,-0.9224248120197354
2012-01-18,300274,-0.51,-0.81,-0.49,-0.83,20224,49237751.0,-61.82,-47.27,-0.26,5.64,2012-01-18,0,0.47272727272727266,0,-0.5940000000000001,-0.301,0.36363636363636354,1.691029900332226,32.051282051282044,-0.23310874722228672,-0.21187248990149185,-0.02123625732079487,-0.301,0.32607554823674645,0.3511510964734929,-0.9531510964734928
2012-01-19,300274,-0.81,-0.75,-0.7,-0.89,16736,38808254.0,-23.46,7.41,0.06,4.67,2012-01-19,0,-0.07407407407407418,0,-0.6679999999999999,-0.35650000000000004,0.1227544910179641,1.1037868162692845,36.84210526315789,-0.23763891181519814,-0.21702577428423311,-0.020613137530965026,-0.35650000000000004,0.301160474795328,0.24582094959065592,-0.958820949590656
2012-01-20,300274,-0.74,-0.69,-0.64,-0.75,9010,21587500.0,-14.67,8.0,0.06,2.51,2012-01-20,0,-0.08000000000000007,0,-0.698,-0.40199999999999997,-0.011461318051575908,0.7164179104477613,40.259740259740255,-0.23369372553539713,-0.22035936453446592,-0.013334361000931216,-0.40199999999999997,0.27727242920997397,0.15254485841994797,-0.9565448584199479
2012-01-30,300274,-0.69,-0.66,-0.59,-0.72,13680,33329736.0,-18.84,4.35,0.03,3.82,2012-01-30,0,-0.04347826086956508,0,-0.692,-0.4425,-0.046242774566473854,0.4915254237288136,37.83783783783784,-0.22554642887133203,-0.22139677740183916,-0.0041496514694928655,-0.4425,0.25023935909865436,0.05797871819730871,-0.9429787181973087
2012-01-31,300274,-0.65,-0.68,-0.65,-0.73,10118,24183005.0,-12.12,-3.03,-0.02,2.82,2012-01-31,0,0.030303030303030276,0,-0.718,-0.4840000000000001,-0.05292479108635084,0.4049586776859502,41.79104477611939,-0.21818833115593816,-0.22075508815265898,0.0025667569967208204,-0.4840000000000001,0.21283549367626886,-0.058329012647462375,-0.9096709873525378
2012-02-01,300274,-0.68,-0.7,-0.63,-0.72,13619,32938230.0,-13.24,-2.94,-0.02,3.8,2012-02-01,0,0.02941176470588225,0,-0.696,-0.5235000000000001,0.005747126436781658,0.33715377268385827,45.90163934426229,-0.21153240467059048,-0.2189105514562453,0.007378146785654821,-0.5235000000000001,0.1696210947655795,-0.1842578104688411,-0.8627421895311591
2012-02-02,300274,-0.68,-0.65,-0.64,-0.73,16060,38444351.0,-12.86,7.14,0.05,3.58,2012-02-02,0,-0.07142857142857129,0,-0.6759999999999999,-0.5435000000000001,-0.038461538461538325,0.19595216191352338,46.34146341463415,-0.1999184177698698,-0.2151121247189702,0.01519370694910041,-0.5435000000000001,0.1589198738855197,-0.2256602522289607,-0.8613397477710395
2012-02-03,300274,-0.68,-0.54,-0.54,-0.69,27502,67591927.0,-23.08,16.92,0.11,6.14,2012-02-03,0,-0.16923076923076918,0,-0.646,-0.5529999999999999,-0.16408668730650156,-0.023508137432187937,45.901639344262286,-0.17976593894144338,-0.20804288756346484,0.02827694862202146,-0.5529999999999999,0.15228436004984058,-0.24843127990031877,-0.8575687200996811
2012-02-06,300274,-0.56,-0.42,-0.26,-0.58,54699,143363918.0,-59.26,22.22,0.12,12.21,2012-02-06,0,-0.22222222222222232,0,-0.598,-0.5545,-0.2976588628762542,-0.242560865644725,46.341463414634134,-0.15235569554092188,-0.19690544915895625,0.04454975361803437,-0.5545,0.1507341682356201,-0.2530316635287598,-0.8559683364712403
2012-02-07,300274,-0.46,-0.44,-0.37,-0.47,32832,86454835.0,-23.81,-4.76,-0.02,7.33,2012-02-07,0,0.04761904761904767,0,-0.55,-0.5615,-0.20000000000000007,-0.21638468388245768,45.967741935483865,-0.1307396279702463,-0.18367228492121426,0.052932656950967966,-0.5615,0.14124540048403258,-0.27900919903193483,-0.8439908009680652
2012-02-08,300274,-0.45,-0.41,-0.39,-0.5,28877,75607783.0,-25.0,6.82,0.03,6.45,2012-02-08,0,-0.06818181818181823,0,-0.492,-0.559,-0.16666666666666674,-0.2665474060822899,48.78048780487806,-0.10992088981122428,-0.16892200589921627,0.059001116087991995,-0.559,0.14356000029329388,-0.2718799994134123,-0.8461200005865879
2012-02-09,300274,-0.43,-0.43,-0.34,-0.44,31436,83739688.0,-24.39,-4.88,-0.02,7.02,2012-02-09,0,0.04878048780487809,0,-0.44800000000000006,-0.5505000000000001,-0.04017857142857162,-0.2188919164396005,55.045871559633035,-0.09395269450360039,-0.1539281436200931,0.05997544911649272,-0.5505000000000001,0.14601640138588617,-0.25846719722822775,-0.8425328027717724
2012-02-10,300274,-0.45,-0.41,-0.38,-0.47,21860,57647867.0,-20.93,4.65,0.02,4.88,2012-02-10,0,-0.04651162790697683,0,-0.422,-0.543,-0.028436018957346043,-0.24493554327808487,64.58333333333333,-0.07877587260157487,-0.13889768941638947,0.0601218168148146,-0.543,0.14931774668030665,-0.24436450663938675,-0.8416354933606134
2012-02-13,300274,-0.46,-0.36,-0.31,-0.46,33490,89560862.0,-36.59,12.2,0.05,7.48,2012-02-13,0,-0.12195121951219512,0,-0.41,-0.5389999999999999,-0.12195121951219512,-0.3320964749536177,60.919540229885065,-0.061998865440710704,-0.12351792462125373,0.061519059180543026,-0.5389999999999999,0.15324215443126885,-0.23251569113746223,-0.8454843088625377
2012-02-14,300274,-0.36,-0.42,-0.36,-0.44,17226,45527371.0,-22.22,-16.67,-0.06,3.84,2012-02-14,0,0.16666666666666674,0,-0.40599999999999997,-0.5435,0.034482758620689724,-0.2272309107635695,79.10447761194031,-0.05293427162019648,-0.10940119402104229,0.056466922400845804,-0.5435,0.1480140462751318,-0.2474719074497364,-0.8395280925502635
2012-02-15,300274,-0.42,-0.39,-0.38,-0.47,18213,48106581.0,-21.43,7.14,0.03,4.07,2012-02-15,0,-0.0714285714285714,0,-0.40199999999999997,-0.546,-0.02985074626865658,-0.2857142857142857,78.125,-0.04283597991899368,-0.09608815120063258,0.053252171281638894,-0.546,0.14478295916010941,-0.2564340816797812,-0.8355659183202189
2012-02-16,300274,-0.39,-0.35,-0.32,-0.4,31389,84654002.0,-20.51,10.26,0.04,7.01,2012-02-16,0,-0.10256410256410264,0,-0.38599999999999995,-0.5445,-0.09326424870466321,-0.35720844811753905,77.41935483870968,-0.03124517041042746,-0.08311955504259155,0.051874384632164094,-0.5445,0.14673553008550347,-0.25102893982899305,-0.8379710601710069
2012-02-17,300274,-0.33,-0.34,-0.25,-0.35,22515,61513740.0,-28.57,2.86,0.01,5.03,2012-02-17,0,-0.02857142857142847,0,-0.372,-0.5345,-0.08602150537634401,-0.363891487371375,76.66666666666667,-0.021010260733796582,-0.07069769618083256,0.04968743544703598,-0.5345,0.153707685662035,-0.22708462867593,-0.8419153713240699
2012-02-20,300274,-0.3,-0.39,-0.29,-0.39,27593,74637578.0,-29.41,-14.71,-0.05,6.16,2012-02-20,0,0.1470588235294117,0,-0.378,-0.5195000000000001,0.031746031746031855,-0.2492781520692975,73.01587301587303,-0.016740627673942854,-0.05990628247945462,0.043165654805511766,-0.5195000000000001,0.15236642122130942,-0.21476715755738124,-0.8242328424426189
2012-02-21,300274,-0.41,-0.36,-0.35,-0.45,23115,61345230.0,-25.64,7.69,0.03,5.16,2012-02-21,0,-0.07692307692307698,0,-0.366,-0.51,-0.016393442622950838,-0.2941176470588236,76.5625,-0.010811534790308774,-0.050087332941625456,0.03927579815131668,-0.51,0.156238683800746,-0.19752263239850804,-0.822477367601492
2012-02-22,300274,-0.36,-0.25,-0.22,-0.36,39653,109319000.0,-38.89,30.56,0.11,8.85,2012-02-22,0,-0.3055555555555556,0,-0.33799999999999997,-0.48200000000000004,-0.2603550295857987,-0.4813278008298756,78.57142857142857,0.0027319030506046116,-0.039523485743179446,0.04225538879378406,-0.48200000000000004,0.1496873935556154,-0.18262521288876926,-0.7813747871112309
2012-02-23,300274,-0.26,-0.24,-0.17,-0.27,39253,110173650.0,-40.0,4.0,0.01,8.76,2012-02-23,0,-0.040000000000000036,0,-0.31599999999999995,-0.4565,-0.240506329113924,-0.4742606790799563,75.0,0.01410944662339314,-0.02879689926986493,0.04290634589325807,-0.4565,0.14499637019050185,-0.16650725961899632,-0.7464927403810038
2012-02-24,300274,-0.25,-0.18,-0.18,-0.26,28423,79894799.0,-33.33,25.0,0.06,6.34,2012-02-24,0,-0.25,0,-0.284,-0.43100000000000005,-0.3661971830985915,-0.5823665893271462,72.22222222222221,0.027649009859926632,-0.01750771744390662,0.04515672730383325,-0.43100000000000005,0.14660724474092787,-0.1377855105181443,-0.7242144894818558
2012-02-27,300274,-0.15,-0.14,-0.11,-0.21,49175,141241317.0,-55.56,22.22,0.04,10.98,2012-02-27,0,-0.2222222222222221,0,-0.23399999999999999,-0.40499999999999997,-0.4017094017094016,-0.654320987654321,76.78571428571428,0.04113272453402067,-0.005779629048321162,0.04691235358234183,-0.40499999999999997,0.14992980813841206,-0.10514038372317586,-0.7048596162768241
2012-02-28,300274,-0.19,-0.39,-0.18,-0.43,96113,259841515.0,-178.57,-178.57,-0.25,21.45,2012-02-28,0,1.7857142857142856,0,-0.24000000000000005,-0.3905,0.6249999999999998,-0.001280409731113985,51.28205128205128,0.03128511951191176,0.0016333206637254235,0.02965179884818634,-0.3905,0.1352376076626461,-0.12002478467470784,-0.6609752153252921
2012-02-29,300274,-0.38,-0.44,-0.36,-0.46,39712,104959379.0,-25.64,-12.82,-0.05,8.86,2012-02-29,0,0.1282051282051282,0,-0.278,-0.3775,0.5827338129496402,0.16556291390728473,49.382716049382715,0.01922462988476764,0.005151582507933867,0.014073047376833774,-0.3775,0.11488552654937138,-0.14772894690125724,-0.6072710530987427
2012-03-01,300274,-0.46,-0.41,-0.39,-0.47,22028,58027243.0,-18.18,6.82,0.03,4.92,2012-03-01,0,-0.06818181818181823,0,-0.312,-0.3655,0.3141025641025641,0.121751025991792,50.0,0.011949606616950825,0.006511187329737259,0.005438419287213566,-0.3655,0.09588781822635514,-0.1737243635472897,-0.5572756364527103
2012-03-02,300274,-0.41,-0.39,-0.38,-0.43,35820,95026230.0,-12.2,4.88,0.02,8.0,2012-03-02,0,-0.04878048780487798,0,-0.354,-0.358,0.10169491525423746,0.08938547486033532,48.10126582278481,0.007709065804650472,0.006750763024719902,0.0009583027799305701,-0.358,0.08697246993339781,-0.18405506013320436,-0.5319449398667956
2012-03-05,300274,-0.37,-0.37,-0.36,-0.39,42813,114549495.0,-7.69,5.13,0.02,9.56,2012-03-05,0,-0.05128205128205132,0,-0.4,-0.3555,-0.07500000000000007,0.04078762306610417,53.33333333333334,0.005894293763051617,0.006579469172386246,-0.0006851754093346292,-0.3555,0.08580731167471746,-0.18388537665056506,-0.5271146233494349
2012-03-06,300274,-0.38,-0.51,-0.38,-0.54,59073,151767244.0,-43.24,-37.84,-0.14,13.19,2012-03-06,0,0.3783783783783785,0,-0.42400000000000004,-0.359,0.20283018867924518,0.4206128133704736,43.0232558139535,-0.006762798791056401,0.003911015579697716,-0.010673814370754119,-0.359,0.0907222481852686,-0.1775555036294628,-0.5404444963705372
2012-03-07,300274,-0.55,-0.53,-0.49,-0.57,30202,76550573.0,-15.69,-3.92,-0.02,6.74,2012-03-07,0,0.03921568627450989,0,-0.442,-0.365,0.19909502262443435,0.452054794520548,39.285714285714285,-0.018197696959761422,-0.0005107269281941114,-0.01768697003156731,-0.365,0.09795272758890006,-0.16909454482219988,-0.5609054551778001
2012-03-08,300274,-0.51,-0.5,-0.47,-0.53,27718,71030923.0,-11.32,5.66,0.03,6.19,2012-03-08,0,-0.05660377358490576,0,-0.45999999999999996,-0.3685,0.0869565217391306,0.3568521031207599,40.69767441860465,-0.024556119206356364,-0.005319805383826562,-0.019236313822529803,-0.3685,0.10158092444217229,-0.16533815111565542,-0.5716618488843446
2012-03-09,300274,-0.49,-0.43,-0.43,-0.5,34195,89055006.0,-14.0,14.0,0.07,7.63,2012-03-09,0,-0.14,0,-0.46799999999999997,-0.36950000000000005,-0.08119658119658113,0.16373477672530434,47.72727272727273,-0.023673901659314156,-0.008990624638924081,-0.014683277020390075,-0.36950000000000005,0.10210804391221559,-0.16528391217556887,-0.5737160878244312
2012-03-12,300274,-0.42,-0.36,-0.33,-0.42,47128,126240439.0,-20.93,16.28,0.07,10.52,2012-03-12,0,-0.16279069767441867,0,-0.466,-0.3695,-0.22746781115879833,-0.02571041948579167,50.0,-0.017128871938306034,-0.010618274098800472,-0.006510597839505562,-0.3695,0.10210804391221559,-0.16528391217556881,-0.5737160878244312
2012-03-13,300274,-0.35,-0.31,-0.3,-0.39,44336,120260612.0,-25.0,13.89,0.05,9.9,2012-03-13,0,-0.13888888888888884,0,-0.426,-0.364,-0.272300469483568,-0.14835164835164838,46.51162790697675,-0.007817194841353126,-0.010058058247311003,0.0022408634059578776,-0.364,0.10220721985003643,-0.15958556029992713,-0.5684144397000729
2012-03-14,300274,-0.28,-0.48,-0.28,-0.51,60613,162971234.0,-74.19,-54.84,-0.17,13.53,2012-03-14,0,0.5483870967741935,0,-0.41600000000000004,-0.3685,0.15384615384615374,0.3025780189959295,38.23529411764706,-0.01399389005210111,-0.010845224608269024,-0.003148665443832086,-0.3685,0.10534529689999153,-0.15780940620001693,-0.5791905937999831
2012-03-15,300274,-0.51,-0.49,-0.45,-0.57,32619,83282166.0,-25.0,-2.08,-0.01,7.28,2012-03-15,0,0.02083333333333326,0,-0.414,-0.3755,0.1835748792270533,0.3049267643142477,34.02061855670104,-0.0194714274388455,-0.01257046517438432,-0.0069009622644611805,-0.3755,0.10865081684000355,-0.1581983663199929,-0.592801633680007
2012-03-16,300274,-0.49,-0.36,-0.36,-0.49,35023,92199776.0,-26.53,26.53,0.13,7.82,2012-03-16,0,-0.26530612244897955,0,-0.4,-0.37649999999999995,-0.10000000000000009,-0.043824701195218974,39.62264150943396,-0.013170678355082954,-0.012690507810524047,-0.0004801705445589069,-0.37649999999999995,0.10839863079345022,-0.1597027384130995,-0.5932972615869003
2012-03-20,300274,-0.31,-0.4,-0.28,-0.42,54018,146074067.0,-38.89,-11.11,-0.04,12.06,2012-03-20,0,0.11111111111111116,0,-0.40800000000000003,-0.377,-0.019607843137254943,0.0610079575596818,49.411764705882355,-0.011274984020453183,-0.012407403052509876,0.0011324190320566932,-0.377,0.10848720516360685,-0.1600255896727863,-0.5939744103272138
2012-03-21,300274,-0.38,-0.42,-0.36,-0.51,31272,82094162.0,-37.5,-5.0,-0.02,6.98,2012-03-21,0,0.04999999999999982,0,-0.43,-0.38,-0.023255813953488413,0.10526315789473673,51.21951219512195,-0.011256705165453185,-0.012177263475098538,0.0009205583096453529,-0.38,0.10882143751650174,-0.16235712496699653,-0.5976428750330035
2012-03-22,300274,-0.35,-0.41,-0.35,-0.44,23732,63092184.0,-21.43,2.38,0.01,5.3,2012-03-22,0,-0.023809523809523836,0,-0.41600000000000004,-0.388,-0.014423076923077094,0.05670103092783485,50.0,-0.010316381787143225,-0.011805087137507476,0.0014887053503642514,-0.388,0.10455922522162914,-0.17888154955674174,-0.5971184504432583
2012-03-23,300274,-0.39,-0.39,-0.31,-0.43,51075,137066097.0,-29.27,4.88,0.02,11.4,2012-03-23,0,-0.04878048780487798,0,-0.396,-0.39549999999999996,-0.015151515151515138,-0.013906447534765998,50.0,-0.00786665399174774,-0.01101740050835553,0.003150746516607789,-0.39549999999999996,0.09859406408949888,-0.1983118718210022,-0.5926881281789977
