日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,date_only,铜价,收益率,铜价涨幅,MA5,MA20,MA5_Ratio,MA20_Ratio,RSI14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Std,BB_Upper,BB_Lower
2019-02-13,2230,28.76,30.1,30.28,28.61,653817,1984912096.0,5.85,5.39,1.54,3.59,2019-02-13,0,0.05392156862745101,0,28.268,27.839500000000005,0.06480826376114335,0.08119757897950741,65.41961577350861,0.7602331523924839,0.6892348220160349,0.07099833037644898,27.839500000000005,0.903091036969452,29.645682073938907,26.033317926061102
2019-02-14,2230,30.11,29.66,30.17,29.35,423191,1287020272.0,2.72,-1.46,-0.44,2.32,2019-02-14,0,-0.0146179401993356,0,28.901999999999997,27.8995,0.02622655871565982,0.06310148927400139,61.59203980099503,0.8364155924018064,0.7186709760931893,0.1177446163086171,27.8995,0.9828287584431845,29.86515751688637,25.93384248311363
2019-02-15,2230,29.75,29.36,29.99,29.28,303998,922816016.0,2.39,-1.01,-0.3,1.67,2019-02-15,0,-0.01011463250168576,0,29.233999999999998,27.958999999999996,0.004310049941848471,0.05010908830787941,58.524426719840484,0.8626392637207694,0.7474646336187054,0.11517463010206397,27.958999999999996,1.034717861367768,30.028435722735534,25.88956427726446
2019-02-18,2230,29.93,30.56,30.58,29.62,495234,1535235744.0,3.27,4.09,1.2,2.72,2019-02-18,0,0.04087193460490468,0,29.648000000000003,28.0705,0.030760928224500717,0.0886874120517982,64.6252285191956,0.9690807239994932,0.791787851694863,0.1772928723046302,28.0705,1.1859061603071812,30.442312320614363,25.698687679385635
2019-02-19,2230,30.5,29.97,30.76,29.57,576758,1780945728.0,3.89,-1.93,-0.59,3.17,2019-02-19,0,-0.019306282722513113,0,29.93,28.1515,0.0013364517206815307,0.06459691313073912,60.5658709106985,0.994365848445792,0.8323034510450489,0.16206239740074313,28.1515,1.2590693095765881,30.669638619153176,25.63336138084682
2019-02-20,2230,30.0,29.57,30.0,28.92,401372,1212543264.0,3.6,-1.33,-0.4,2.2,2019-02-20,0,-0.013346680013346601,0,29.824,28.2305,-0.008516630901287625,0.04744868139069447,57.02917771883289,0.9709354946821129,0.8600298597724617,0.11090563490965122,28.2305,1.2973879629153546,30.82527592583071,25.63572407416929
2019-02-21,2230,29.58,29.24,30.08,29.08,442277,1345834080.0,3.38,-1.12,-0.33,2.43,2019-02-21,0,-0.01115995941832948,0,29.74,28.340000000000003,-0.0168123739071957,0.0317572335920957,58.31826401446655,0.9151888016230245,0.8710616481425744,0.044127153480450154,28.340000000000003,1.2848673902501229,30.909734780500248,25.77026521949976
2019-02-22,2230,29.23,29.89,30.1,28.92,480500,1457650720.0,4.04,2.22,0.65,2.64,2019-02-22,0,0.022229822161422774,0,29.845999999999997,28.468,0.0014742344032703247,0.04995082197555156,58.31826401446655,0.9129349674414264,0.8794363120023448,0.03349865543908159,28.468,1.3062908517920155,31.08058170358403,25.85541829641597
2019-02-25,2230,31.46,32.35,32.87,30.66,1000294,3256737136.0,7.39,8.23,2.46,5.49,2019-02-25,0,0.0823017731682838,0,30.203999999999997,28.702999999999996,0.07105019202754614,0.1270598892101873,65.64828614008943,1.0970046418867128,0.9229499779792185,0.17405466390749424,28.702999999999996,1.5511934285037976,31.80538685700759,25.6006131429924
2019-02-26,2230,32.38,35.27,35.67,31.8,1333199,4677388800.0,11.96,9.03,2.92,7.32,2019-02-26,0,0.09026275115919624,0,31.264,29.0985,0.12813459570112595,0.21208997027338183,85.06163886874546,1.461651769820918,1.0306903363475584,0.4309614334733596,29.0985,2.1015189368899314,33.301537873779864,24.89546212622014
