日期,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2026-03-05 09:45:00,344.58,344.99,346.53,342.66,1.8,6.09,43979,1515598017.0,1.14,0.1
2026-03-05 10:00:00,344.99,344.99,346.66,343.65,0.0,0.0,19395,669324237.0,0.87,0.05
2026-03-05 10:15:00,345.16,348.42,348.99,345.16,0.99,3.43,31276,1086241660.0,1.11,0.07
2026-03-05 10:30:00,348.42,348.29,350.39,348.0,-0.04,-0.13,29024,1013972609.0,0.69,0.07
2026-03-05 10:45:00,348.25,349.16,350.3,348.18,0.25,0.87,16491,576318257.0,0.61,0.04
2026-03-05 11:00:00,349.18,350.26,350.26,348.93,0.32,1.1,10848,379494968.0,0.38,0.03
2026-03-05 11:15:00,350.68,349.1,351.0,348.55,-0.33,-1.16,15682,548894686.0,0.7,0.04
2026-03-05 11:30:00,349.03,349.66,350.38,349.03,0.16,0.56,7852,274773445.0,0.39,0.02
2026-03-05 13:15:00,349.71,352.72,353.85,349.56,0.88,3.06,37079,1304865507.0,1.23,0.09
2026-03-05 13:30:00,352.7,352.02,352.83,351.66,-0.2,-0.7,11390,401100244.0,0.33,0.03
2026-03-05 13:45:00,352.0,353.47,353.47,351.69,0.41,1.45,16645,586626837.0,0.51,0.04
2026-03-05 14:00:00,353.5,349.71,353.5,349.65,-1.06,-3.76,15304,537278022.0,1.09,0.04
2026-03-05 14:15:00,349.86,348.6,349.86,348.08,-0.32,-1.11,13674,477120582.0,0.51,0.03
2026-03-05 14:30:00,348.74,349.23,349.97,348.09,0.18,0.63,11264,393104138.0,0.54,0.03
2026-03-05 14:45:00,349.24,350.28,350.39,348.74,0.3,1.05,12482,435929156.0,0.47,0.03
2026-03-05 15:00:00,350.28,350.25,350.4,349.57,-0.01,-0.03,17676,618859623.0,0.24,0.04
2026-03-06 09:45:00,349.0,347.31,349.88,344.66,-0.84,-2.94,40174,1394433621.0,1.49,0.09
2026-03-06 10:00:00,347.42,349.1,350.0,346.96,0.52,1.79,12622,439895699.0,0.88,0.03
2026-03-06 10:15:00,349.2,350.76,351.5,348.75,0.48,1.66,13276,465264111.0,0.79,0.03
2026-03-06 10:30:00,350.88,351.24,351.4,350.06,0.14,0.48,10162,356616588.0,0.38,0.02
2026-03-06 10:45:00,351.34,352.07,352.36,350.28,0.24,0.83,9046,317844902.0,0.59,0.02
2026-03-06 11:00:00,352.16,352.36,353.3,352.13,0.08,0.29,9352,329872150.0,0.33,0.02
2026-03-06 11:15:00,352.55,353.82,354.78,352.55,0.41,1.46,13394,474018781.0,0.63,0.03
2026-03-06 11:30:00,353.81,353.38,354.02,353.33,-0.12,-0.44,5617,198689365.0,0.2,0.01
2026-03-06 13:15:00,353.34,354.29,354.87,353.18,0.26,0.91,12972,459633026.0,0.48,0.03
2026-03-06 13:30:00,354.35,354.4,355.34,354.35,0.03,0.11,14882,528181169.0,0.28,0.03
2026-03-06 13:45:00,354.42,355.93,356.82,354.42,0.43,1.53,17006,605345097.0,0.68,0.04
2026-03-06 14:00:00,355.88,356.76,357.02,355.62,0.23,0.83,11292,402340360.0,0.39,0.03
2026-03-06 14:15:00,356.76,356.16,356.76,356.16,-0.17,-0.6,7062,251749177.0,0.17,0.02
2026-03-06 14:30:00,356.1,355.25,356.1,355.01,-0.26,-0.91,7886,280395123.0,0.31,0.02
2026-03-06 14:45:00,355.2,355.31,355.95,355.11,0.02,0.06,9798,348310344.0,0.24,0.02
2026-03-06 15:00:00,355.31,354.77,355.81,354.77,-0.15,-0.54,15091,536279135.0,0.29,0.04
2026-03-09 09:45:00,348.84,347.25,350.3,345.06,-2.12,-7.52,57783,2008482972.0,1.48,0.14
2026-03-09 10:00:00,347.26,346.6,349.19,346.51,-0.19,-0.65,17963,624504277.0,0.77,0.04
2026-03-09 10:15:00,346.64,350.35,350.9,345.74,1.08,3.75,18251,636061938.0,1.49,0.04
2026-03-09 10:30:00,350.36,348.51,350.56,348.5,-0.53,-1.84,8974,313971291.0,0.59,0.02
2026-03-09 10:45:00,348.52,350.62,351.31,348.28,0.61,2.11,11378,398574102.0,0.87,0.03
2026-03-09 11:00:00,350.61,351.14,351.9,349.87,0.15,0.52,9985,350349202.0,0.58,0.02
2026-03-09 11:15:00,351.14,348.39,351.26,348.15,-0.78,-2.75,9702,339205287.0,0.89,0.02
2026-03-09 11:30:00,348.33,349.36,350.2,348.23,0.28,0.97,4086,142772954.0,0.57,0.01
2026-03-09 13:15:00,350.0,352.84,352.99,349.0,1.0,3.48,25002,878099868.0,1.14,0.06
2026-03-09 13:30:00,352.87,355.22,355.65,350.73,0.67,2.38,20514,723746255.0,1.39,0.05
2026-03-09 13:45:00,355.44,356.42,357.57,355.24,0.34,1.2,24121,859740338.0,0.66,0.06
2026-03-09 14:00:00,356.32,357.91,358.0,355.37,0.42,1.49,26379,941118782.0,0.74,0.06
2026-03-09 14:15:00,357.93,358.1,358.39,357.34,0.05,0.19,17805,637266035.0,0.29,0.04
2026-03-09 14:30:00,358.11,358.23,358.52,357.55,0.04,0.13,17794,637059999.0,0.27,0.04
2026-03-09 14:45:00,358.2,357.97,359.85,357.92,-0.07,-0.26,26046,934996642.0,0.54,0.06
2026-03-09 15:00:00,357.97,357.5,357.99,356.08,-0.13,-0.47,22195,792046861.0,0.53,0.05
2026-03-10 09:45:00,375.0,373.62,376.0,366.5,4.51,16.12,154590,5748052424.0,2.66,0.36
2026-03-10 10:00:00,373.9,374.89,376.0,372.62,0.34,1.27,57662,2161654861.0,0.9,0.14
2026-03-10 10:15:00,374.9,377.93,378.98,374.9,0.81,3.04,55675,2100147195.0,1.09,0.13
2026-03-10 10:30:00,377.95,377.0,379.69,376.72,-0.25,-0.93,33759,1277902648.0,0.79,0.08
2026-03-10 10:45:00,377.0,378.25,379.77,376.17,0.33,1.25,25068,948639865.0,0.95,0.06
2026-03-10 11:00:00,378.25,378.32,379.1,377.4,0.02,0.07,15290,578076437.0,0.45,0.04
2026-03-10 11:15:00,378.33,378.15,379.0,378.06,-0.04,-0.17,14314,542058499.0,0.25,0.03
2026-03-10 11:30:00,378.0,378.98,379.6,377.71,0.22,0.83,21372,809353630.0,0.5,0.05
2026-03-10 13:15:00,378.4,377.88,378.43,377.01,-0.29,-1.1,15902,600919825.0,0.37,0.04
2026-03-10 13:30:00,377.87,377.99,378.17,377.48,0.03,0.11,13879,524588902.0,0.18,0.03
2026-03-10 13:45:00,377.99,375.54,377.99,375.1,-0.65,-2.45,16417,618121890.0,0.76,0.04
2026-03-10 14:00:00,375.47,376.03,376.47,374.94,0.13,0.49,14692,551714623.0,0.41,0.03
2026-03-10 14:15:00,376.04,375.18,376.81,375.06,-0.23,-0.85,13034,490422673.0,0.47,0.03
2026-03-10 14:30:00,375.1,375.59,375.88,374.83,0.11,0.41,11968,449275656.0,0.28,0.03
2026-03-10 14:45:00,375.59,377.13,377.22,375.59,0.41,1.54,19018,715874753.0,0.43,0.04
2026-03-10 15:00:00,377.12,376.3,377.12,375.58,-0.22,-0.83,24777,932276605.0,0.41,0.06
2026-03-11 09:45:00,379.58,383.09,383.37,378.98,1.8,6.79,77877,2970352771.0,1.17,0.18
2026-03-11 10:00:00,383.19,388.0,388.0,382.0,1.28,4.91,59071,2278944054.0,1.57,0.14
2026-03-11 10:15:00,387.99,393.35,394.31,387.92,1.38,5.35,63631,2484425496.0,1.65,0.15
2026-03-11 10:30:00,393.22,394.99,395.0,391.82,0.42,1.64,46307,1821163328.0,0.81,0.11
2026-03-11 10:45:00,394.98,394.47,395.12,393.42,-0.13,-0.52,26058,1028061897.0,0.43,0.06
2026-03-11 11:00:00,394.53,401.37,403.55,394.53,1.75,6.9,76026,3042233447.0,2.29,0.18
2026-03-11 11:15:00,401.27,399.88,402.95,399.74,-0.37,-1.49,27585,1107060698.0,0.8,0.06
2026-03-11 11:30:00,399.88,398.77,400.17,397.82,-0.28,-1.11,19405,774002465.0,0.59,0.05
2026-03-11 13:15:00,398.76,394.91,399.65,394.04,-0.97,-3.86,29165,1156976772.0,1.41,0.07
2026-03-11 13:30:00,395.08,395.0,396.5,394.0,0.02,0.09,22400,885184418.0,0.63,0.05
2026-03-11 13:45:00,395.0,396.32,396.52,393.99,0.33,1.32,18532,732019980.0,0.64,0.04
2026-03-11 14:00:00,396.33,396.55,397.18,395.58,0.06,0.23,14282,566079041.0,0.4,0.03
2026-03-11 14:15:00,396.59,397.71,398.5,396.59,0.29,1.16,20551,817499389.0,0.48,0.05
2026-03-11 14:30:00,397.68,396.39,397.92,396.39,-0.33,-1.32,23009,913501157.0,0.38,0.05
2026-03-11 14:45:00,396.39,396.48,397.38,395.6,0.02,0.09,25121,996066840.0,0.45,0.06
2026-03-11 15:00:00,396.47,396.8,396.81,396.1,0.08,0.32,26966,1069124482.0,0.18,0.06
2026-03-12 09:45:00,400.0,395.97,400.9,394.78,-0.21,-0.83,70669,2809947336.0,1.54,0.17
2026-03-12 10:00:00,395.55,395.0,396.03,393.93,-0.24,-0.97,25522,1008328270.0,0.53,0.06
2026-03-12 10:15:00,395.03,397.58,398.99,395.03,0.65,2.58,24518,975274385.0,1.0,0.06
2026-03-12 10:30:00,397.56,394.86,397.56,394.6,-0.68,-2.72,14661,580359338.0,0.74,0.03
2026-03-12 10:45:00,394.94,393.7,395.3,393.11,-0.29,-1.16,14928,588844730.0,0.55,0.04
2026-03-12 11:00:00,393.68,394.4,395.0,392.7,0.18,0.7,13224,520792455.0,0.58,0.03
2026-03-12 11:15:00,394.2,393.78,394.2,393.0,-0.16,-0.62,10501,413391974.0,0.3,0.02
2026-03-12 11:30:00,393.73,394.06,394.87,393.44,0.07,0.28,11468,451832173.0,0.36,0.03
2026-03-12 13:15:00,394.0,395.11,395.32,393.83,0.27,1.05,16301,643224206.0,0.38,0.04
2026-03-12 13:30:00,395.29,395.2,395.59,394.55,0.02,0.09,10815,427352399.0,0.26,0.03
2026-03-12 13:45:00,395.23,395.49,395.8,394.77,0.07,0.29,11444,452368297.0,0.26,0.03
2026-03-12 14:00:00,395.49,395.39,395.65,394.92,-0.03,-0.1,9670,382271073.0,0.18,0.02
2026-03-12 14:15:00,395.39,395.08,395.42,394.73,-0.08,-0.31,11507,454615673.0,0.17,0.03
2026-03-12 14:30:00,395.08,395.78,395.89,394.7,0.18,0.7,12019,475159343.0,0.3,0.03
2026-03-12 14:45:00,395.77,395.16,395.8,394.86,-0.16,-0.62,13916,550008804.0,0.24,0.03
2026-03-12 15:00:00,395.17,395.5,395.89,394.9,0.09,0.34,20340,803901102.0,0.25,0.05
2026-03-13 09:45:00,393.88,397.52,403.99,393.8,0.51,2.02,89428,3576367090.0,2.58,0.21
2026-03-13 10:00:00,397.9,399.33,400.5,397.43,0.46,1.81,33211,1326013457.0,0.77,0.08
2026-03-13 10:15:00,399.33,400.47,403.12,397.71,0.29,1.14,32261,1292772709.0,1.35,0.08
2026-03-13 10:30:00,400.47,398.5,401.64,398.44,-0.49,-1.97,13755,549981171.0,0.8,0.03
2026-03-13 10:45:00,398.42,398.33,399.48,397.23,-0.04,-0.17,16806,669128335.0,0.56,0.04
2026-03-13 11:00:00,398.24,398.4,398.51,396.1,0.02,0.07,11935,474312466.0,0.61,0.03
2026-03-13 11:15:00,398.49,397.71,399.45,397.71,-0.17,-0.69,9048,360790807.0,0.44,0.02
2026-03-13 11:30:00,397.56,396.94,397.56,396.86,-0.19,-0.77,6595,261915282.0,0.18,0.02
2026-03-13 13:15:00,396.9,399.96,402.0,396.7,0.76,3.02,30658,1227733970.0,1.34,0.07
2026-03-13 13:30:00,399.93,399.98,400.83,399.19,0.01,0.02,15872,635006180.0,0.41,0.04
2026-03-13 13:45:00,400.01,399.91,400.8,399.43,-0.02,-0.07,14081,563300299.0,0.34,0.03
2026-03-13 14:00:00,399.91,397.49,400.0,397.45,-0.61,-2.42,15293,609482664.0,0.64,0.04
2026-03-13 14:15:00,397.49,397.47,398.07,396.9,-0.01,-0.02,14413,572783230.0,0.29,0.03
2026-03-13 14:30:00,397.47,396.7,397.76,396.25,-0.19,-0.77,17503,694744686.0,0.38,0.04
2026-03-13 14:45:00,396.73,396.58,397.28,396.1,-0.03,-0.12,16685,661764641.0,0.3,0.04
2026-03-13 15:00:00,396.65,397.0,397.37,395.97,0.11,0.42,18285,725207425.0,0.35,0.04
2026-03-16 09:45:00,401.77,400.4,407.7,398.0,0.86,3.4,71309,2870247232.0,2.44,0.17
2026-03-16 10:00:00,400.28,403.35,404.14,399.98,0.74,2.95,26016,1046807376.0,1.04,0.06
2026-03-16 10:15:00,403.51,410.69,413.17,403.25,1.82,7.34,68826,2812922674.0,2.46,0.16
2026-03-16 10:30:00,410.86,407.49,412.7,407.49,-0.78,-3.2,33126,1359595331.0,1.27,0.08
2026-03-16 10:45:00,407.55,407.22,409.39,406.39,-0.07,-0.27,14863,606305603.0,0.74,0.03
2026-03-16 11:00:00,407.17,406.11,407.5,405.54,-0.27,-1.11,13741,558587547.0,0.48,0.03
2026-03-16 11:15:00,406.1,404.78,406.98,403.98,-0.33,-1.33,12614,510624575.0,0.74,0.03
2026-03-16 11:30:00,404.69,407.86,408.0,404.69,0.76,3.08,9497,386543944.0,0.82,0.02
2026-03-16 13:15:00,407.56,408.66,409.77,407.15,0.2,0.8,15393,628585613.0,0.64,0.04
2026-03-16 13:30:00,408.63,405.38,409.44,404.9,-0.8,-3.28,18316,745094522.0,1.11,0.04
2026-03-16 13:45:00,405.38,409.23,409.66,405.38,0.95,3.85,15756,642980964.0,1.06,0.04
2026-03-16 14:00:00,409.27,409.1,409.6,408.23,-0.03,-0.13,12987,531210929.0,0.33,0.03
2026-03-16 14:15:00,409.05,408.61,409.34,408.11,-0.12,-0.49,14336,586176114.0,0.3,0.03
2026-03-16 14:30:00,408.47,407.81,409.28,407.76,-0.2,-0.8,13154,537482794.0,0.37,0.03
2026-03-16 14:45:00,407.82,408.87,409.0,407.58,0.26,1.06,14977,611306484.0,0.35,0.04
2026-03-16 15:00:00,408.88,408.4,409.12,408.19,-0.11,-0.47,18610,760543260.0,0.23,0.04
2026-03-17 09:45:00,415.78,411.58,416.0,406.01,0.78,3.18,56031,2305263625.0,2.45,0.13
2026-03-17 10:00:00,411.58,413.81,415.0,411.18,0.54,2.23,31724,1312930094.0,0.93,0.07
2026-03-17 10:15:00,413.99,417.0,420.0,413.99,0.77,3.19,44880,1873620325.0,1.45,0.11
2026-03-17 10:30:00,417.0,414.52,417.19,413.29,-0.59,-2.48,17033,707945019.0,0.94,0.04
2026-03-17 10:45:00,414.47,412.95,414.61,412.12,-0.38,-1.57,19941,823978175.0,0.6,0.05
2026-03-17 11:00:00,412.94,413.5,415.09,412.16,0.13,0.55,10134,419147291.0,0.71,0.02
2026-03-17 11:15:00,413.43,411.43,413.8,411.31,-0.5,-2.07,12343,509038893.0,0.6,0.03
2026-03-17 11:30:00,411.44,410.06,413.1,410.05,-0.33,-1.37,10248,421493385.0,0.74,0.02
2026-03-17 13:15:00,410.04,409.97,411.0,408.2,-0.02,-0.09,22685,928891861.0,0.68,0.05
2026-03-17 13:30:00,409.94,408.59,410.69,408.56,-0.34,-1.38,16515,676744032.0,0.52,0.04
2026-03-17 13:45:00,408.56,408.23,408.61,407.2,-0.09,-0.36,23264,949122082.0,0.35,0.05
2026-03-17 14:00:00,408.26,406.86,408.49,406.78,-0.34,-1.37,16111,656282298.0,0.42,0.04
2026-03-17 14:15:00,406.86,405.48,407.01,405.0,-0.34,-1.38,20459,830647283.0,0.49,0.05
2026-03-17 14:30:00,405.46,405.3,406.7,404.7,-0.04,-0.18,16535,670476476.0,0.49,0.04
2026-03-17 14:45:00,405.29,406.42,407.1,404.56,0.28,1.12,20121,816677453.0,0.63,0.05
2026-03-17 15:00:00,406.56,405.0,407.28,405.0,-0.35,-1.42,21783,884972454.0,0.56,0.05
2026-03-18 09:45:00,405.36,402.9,406.0,396.77,-0.52,-2.1,57867,2322338802.0,2.28,0.14
2026-03-18 10:00:00,402.92,403.31,405.89,401.5,0.1,0.41,18504,746792727.0,1.09,0.04
2026-03-18 10:15:00,403.36,402.41,404.79,400.83,-0.22,-0.9,11083,446140525.0,0.98,0.03
2026-03-18 10:30:00,402.4,401.26,404.0,400.53,-0.29,-1.15,13378,537596746.0,0.86,0.03
2026-03-18 10:45:00,401.19,400.98,402.27,400.88,-0.07,-0.28,11461,459991559.0,0.35,0.03
2026-03-18 11:00:00,400.95,399.85,401.05,398.34,-0.28,-1.13,17825,712354611.0,0.68,0.04
2026-03-18 11:15:00,399.99,402.11,402.99,399.42,0.57,2.26,11955,479304827.0,0.89,0.03
2026-03-18 11:30:00,402.14,401.53,402.7,401.53,-0.14,-0.58,8898,357758256.0,0.29,0.02
2026-03-18 13:15:00,401.5,399.03,401.52,398.46,-0.62,-2.5,15597,624093046.0,0.76,0.04
2026-03-18 13:30:00,399.02,400.74,401.03,398.99,0.43,1.71,11142,445958642.0,0.51,0.03
2026-03-18 13:45:00,400.75,402.0,402.04,400.55,0.31,1.26,11033,442855763.0,0.37,0.03
