日期,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2026-02-26 13:30:00,4.35,4.34,4.37,4.34,-0.46,-0.02,373204,162495044.0,0.69,0.1
2026-02-26 13:45:00,4.34,4.35,4.35,4.33,0.23,0.01,266713,115727616.0,0.46,0.07
2026-02-26 14:00:00,4.34,4.33,4.35,4.33,-0.46,-0.02,148662,64481952.0,0.46,0.04
2026-02-26 14:15:00,4.33,4.33,4.34,4.32,0.0,0.0,220077,95222963.0,0.46,0.06
2026-02-26 14:30:00,4.33,4.32,4.33,4.32,-0.23,-0.01,188329,81391136.0,0.23,0.05
2026-02-26 14:45:00,4.33,4.32,4.33,4.32,0.0,0.0,225158,97292352.0,0.23,0.06
2026-02-26 15:00:00,4.32,4.33,4.33,4.32,0.23,0.01,301978,130579621.0,0.23,0.08
2026-02-27 09:45:00,4.33,4.38,4.42,4.32,1.15,0.05,1988835,871143267.0,2.31,0.55
2026-02-27 10:00:00,4.39,4.4,4.4,4.36,0.46,0.02,615418,269690440.0,0.91,0.17
2026-02-27 10:15:00,4.39,4.43,4.44,4.38,0.68,0.03,1061726,468258094.0,1.36,0.29
2026-02-27 10:30:00,4.43,4.43,4.46,4.43,0.0,0.0,1341865,596064031.0,0.68,0.37
2026-02-27 10:45:00,4.44,4.45,4.45,4.43,0.45,0.02,480078,213210523.0,0.45,0.13
2026-02-27 11:00:00,4.44,4.43,4.46,4.43,-0.45,-0.02,530096,235760913.0,0.67,0.15
2026-02-27 11:15:00,4.43,4.43,4.45,4.43,0.0,0.0,355978,158194884.0,0.45,0.1
2026-02-27 11:30:00,4.43,4.41,4.44,4.41,-0.45,-0.02,426001,188593075.0,0.68,0.12
2026-02-27 13:15:00,4.41,4.43,4.43,4.41,0.45,0.02,263930,116648234.0,0.45,0.07
2026-02-27 13:30:00,4.43,4.43,4.43,4.42,0.0,0.0,155471,68817900.0,0.23,0.04
2026-02-27 13:45:00,4.43,4.44,4.44,4.42,0.23,0.01,368441,163277375.0,0.45,0.1
2026-02-27 14:00:00,4.43,4.46,4.46,4.42,0.45,0.02,692692,307873233.0,0.9,0.19
2026-02-27 14:15:00,4.46,4.46,4.49,4.45,0.0,0.0,1045470,467380385.0,0.9,0.29
2026-02-27 14:30:00,4.46,4.45,4.47,4.44,-0.22,-0.01,392440,174738764.0,0.67,0.11
2026-02-27 14:45:00,4.46,4.47,4.47,4.44,0.45,0.02,357785,159490635.0,0.67,0.1
2026-02-27 15:00:00,4.47,4.48,4.48,4.46,0.22,0.01,916444,409840105.0,0.45,0.25
2026-03-02 09:45:00,4.44,4.5,4.5,4.43,0.45,0.02,1814884,811088771.0,1.56,0.5
2026-03-02 10:00:00,4.5,4.59,4.59,4.5,2.0,0.09,2167926,987448327.0,2.0,0.6
2026-03-02 10:15:00,4.57,4.5,4.58,4.5,-1.96,-0.09,1024726,464496872.0,1.74,0.28
2026-03-02 10:30:00,4.5,4.53,4.54,4.48,0.67,0.03,833219,375150216.0,1.33,0.23
2026-03-02 10:45:00,4.52,4.53,4.55,4.51,0.0,0.0,568652,257731225.0,0.88,0.16
2026-03-02 11:00:00,4.54,4.53,4.55,4.52,0.0,0.0,342536,155326320.0,0.66,0.09
2026-03-02 11:15:00,4.53,4.52,4.55,4.51,-0.22,-0.01,341085,154612925.0,0.88,0.09
2026-03-02 11:30:00,4.51,4.53,4.54,4.51,0.22,0.01,209291,94681090.0,0.66,0.06
2026-03-02 13:15:00,4.53,4.53,4.54,4.51,0.0,0.0,292490,132318807.0,0.66,0.08
2026-03-02 13:30:00,4.52,4.52,4.53,4.52,-0.22,-0.01,234504,106132423.0,0.22,0.06
2026-03-02 13:45:00,4.53,4.5,4.53,4.5,-0.44,-0.02,270132,121887112.0,0.66,0.07
2026-03-02 14:00:00,4.5,4.5,4.52,4.5,0.0,0.0,276334,124591213.0,0.44,0.08
2026-03-02 14:15:00,4.51,4.51,4.51,4.5,0.22,0.01,224799,101270584.0,0.22,0.06
2026-03-02 14:30:00,4.5,4.49,4.51,4.49,-0.44,-0.02,691345,310662208.0,0.44,0.19
2026-03-02 14:45:00,4.5,4.49,4.5,4.48,0.0,0.0,445838,200285439.0,0.45,0.12
2026-03-02 15:00:00,4.49,4.49,4.5,4.49,0.0,0.0,509527,228882163.0,0.22,0.14
2026-03-03 09:45:00,4.51,4.46,4.53,4.45,-0.67,-0.03,1157451,519387115.0,1.78,0.32
2026-03-03 10:00:00,4.45,4.4,4.46,4.39,-1.35,-0.06,1177271,520500092.0,1.57,0.32
2026-03-03 10:15:00,4.39,4.37,4.4,4.37,-0.68,-0.03,1023261,448202594.0,0.68,0.28
2026-03-03 10:30:00,4.37,4.38,4.4,4.36,0.23,0.01,652705,285721225.0,0.92,0.18
2026-03-03 10:45:00,4.39,4.39,4.41,4.38,0.23,0.01,469838,206340783.0,0.68,0.13
2026-03-03 11:00:00,4.39,4.42,4.42,4.39,0.68,0.03,358939,158113074.0,0.68,0.1
2026-03-03 11:15:00,4.41,4.41,4.43,4.4,-0.23,-0.01,276347,121998865.0,0.68,0.08
2026-03-03 11:30:00,4.4,4.4,4.41,4.39,-0.23,-0.01,206679,90958072.0,0.45,0.06
2026-03-03 13:15:00,4.41,4.41,4.41,4.38,0.23,0.01,309710,136053621.0,0.68,0.09
2026-03-03 13:30:00,4.4,4.39,4.41,4.38,-0.45,-0.02,257976,113305153.0,0.68,0.07
2026-03-03 13:45:00,4.39,4.39,4.4,4.37,0.0,0.0,397794,174337754.0,0.68,0.11
2026-03-03 14:00:00,4.38,4.38,4.39,4.36,-0.23,-0.01,429491,187911306.0,0.68,0.12
2026-03-03 14:15:00,4.38,4.34,4.38,4.34,-0.91,-0.04,723778,315260451.0,0.91,0.2
2026-03-03 14:30:00,4.34,4.35,4.35,4.32,0.23,0.01,587260,254619801.0,0.69,0.16
2026-03-03 14:45:00,4.35,4.32,4.36,4.31,-0.69,-0.03,682728,295508549.0,1.15,0.19
2026-03-03 15:00:00,4.32,4.32,4.34,4.31,0.0,0.0,613024,265040104.0,0.69,0.17
2026-03-04 09:45:00,4.29,4.32,4.34,4.26,0.0,0.0,1436898,617985043.0,1.85,0.4
2026-03-04 10:00:00,4.32,4.36,4.37,4.31,0.93,0.04,821073,356734902.0,1.39,0.23
2026-03-04 10:15:00,4.36,4.36,4.37,4.34,0.0,0.0,547786,238632261.0,0.69,0.15
2026-03-04 10:30:00,4.35,4.35,4.38,4.34,-0.23,-0.01,603061,262971766.0,0.92,0.17
2026-03-04 10:45:00,4.36,4.35,4.38,4.33,0.0,0.0,614097,267299603.0,1.15,0.17
2026-03-04 11:00:00,4.34,4.34,4.36,4.33,-0.23,-0.01,235177,102214129.0,0.69,0.06
2026-03-04 11:15:00,4.33,4.33,4.34,4.32,-0.23,-0.01,330601,143119031.0,0.46,0.09
2026-03-04 11:30:00,4.32,4.32,4.34,4.32,-0.23,-0.01,114028,49339796.0,0.46,0.03
2026-03-04 13:15:00,4.33,4.34,4.34,4.3,0.46,0.02,414330,178887602.0,0.93,0.11
2026-03-04 13:30:00,4.33,4.32,4.34,4.31,-0.46,-0.02,248928,107631036.0,0.69,0.07
2026-03-04 13:45:00,4.32,4.34,4.35,4.31,0.46,0.02,271535,117686953.0,0.93,0.07
2026-03-04 14:00:00,4.33,4.34,4.35,4.33,0.0,0.0,159938,69400713.0,0.46,0.04
2026-03-04 14:15:00,4.33,4.32,4.34,4.31,-0.46,-0.02,276295,119418039.0,0.69,0.08
2026-03-04 14:30:00,4.32,4.32,4.33,4.31,0.0,0.0,213224,92092160.0,0.46,0.06
2026-03-04 14:45:00,4.31,4.32,4.33,4.31,0.0,0.0,261425,112877820.0,0.46,0.07
2026-03-04 15:00:00,4.31,4.32,4.33,4.31,0.0,0.0,246319,106371257.0,0.46,0.07
2026-03-05 09:45:00,4.38,4.52,4.52,4.38,4.63,0.2,3287270,1467472976.0,3.24,0.9
2026-03-05 10:00:00,4.52,4.45,4.52,4.45,-1.55,-0.07,1106672,496718222.0,1.55,0.3
2026-03-05 10:15:00,4.46,4.47,4.5,4.45,0.45,0.02,682065,305111440.0,1.12,0.19
2026-03-05 10:30:00,4.47,4.49,4.49,4.46,0.45,0.02,375549,168234606.0,0.67,0.1
2026-03-05 10:45:00,4.49,4.49,4.51,4.48,0.0,0.0,613982,276085851.0,0.67,0.17
2026-03-05 11:00:00,4.48,4.49,4.5,4.48,0.0,0.0,244893,109865286.0,0.45,0.07
2026-03-05 11:15:00,4.49,4.47,4.5,4.47,-0.45,-0.02,231706,103834695.0,0.67,0.06
2026-03-05 11:30:00,4.47,4.47,4.48,4.47,0.0,0.0,134497,60206649.0,0.22,0.04
2026-03-05 13:15:00,4.47,4.49,4.5,4.47,0.45,0.02,430712,193186871.0,0.67,0.12
2026-03-05 13:30:00,4.5,4.51,4.51,4.49,0.45,0.02,425327,191515397.0,0.45,0.12
2026-03-05 13:45:00,4.51,4.52,4.53,4.5,0.22,0.01,902556,407955476.0,0.67,0.25
2026-03-05 14:00:00,4.51,4.49,4.52,4.48,-0.66,-0.03,375999,169151015.0,0.88,0.1
2026-03-05 14:15:00,4.49,4.47,4.49,4.47,-0.45,-0.02,392806,176022511.0,0.45,0.11
2026-03-05 14:30:00,4.48,4.47,4.48,4.46,0.0,0.0,334322,149396941.0,0.45,0.09
2026-03-05 14:45:00,4.46,4.46,4.48,4.46,-0.22,-0.01,230538,102911025.0,0.45,0.06
2026-03-05 15:00:00,4.47,4.46,4.47,4.46,0.0,0.0,634277,283033129.0,0.22,0.17
2026-03-06 09:45:00,4.42,4.33,4.43,4.31,-2.91,-0.13,3148834,1372581268.0,2.69,0.87
2026-03-06 10:00:00,4.32,4.34,4.36,4.32,0.23,0.01,832962,361531332.0,0.92,0.23
2026-03-06 10:15:00,4.34,4.34,4.35,4.33,0.0,0.0,665311,288805442.0,0.46,0.18
2026-03-06 10:30:00,4.35,4.35,4.35,4.33,0.23,0.01,471122,204629403.0,0.46,0.13
2026-03-06 10:45:00,4.34,4.34,4.35,4.33,-0.23,-0.01,380110,164858139.0,0.46,0.1
2026-03-06 11:00:00,4.34,4.33,4.35,4.33,-0.23,-0.01,462205,200614524.0,0.46,0.13
2026-03-06 11:15:00,4.34,4.35,4.35,4.33,0.46,0.02,272485,118365453.0,0.46,0.07
2026-03-06 11:30:00,4.35,4.35,4.35,4.34,0.0,0.0,298022,129573431.0,0.23,0.08
2026-03-06 13:15:00,4.34,4.34,4.35,4.34,-0.23,-0.01,350342,152325799.0,0.23,0.1
2026-03-06 13:30:00,4.34,4.34,4.35,4.34,0.0,0.0,226880,98631387.0,0.23,0.06
2026-03-06 13:45:00,4.34,4.39,4.39,4.34,1.15,0.05,683489,298598691.0,1.15,0.19
2026-03-06 14:00:00,4.38,4.39,4.39,4.37,0.0,0.0,228448,100120433.0,0.46,0.06
2026-03-06 14:15:00,4.38,4.38,4.39,4.37,-0.23,-0.01,329464,144360027.0,0.46,0.09
2026-03-06 14:30:00,4.38,4.39,4.39,4.38,0.23,0.01,165379,72475425.0,0.23,0.05
2026-03-06 14:45:00,4.38,4.37,4.39,4.37,-0.46,-0.02,407014,178034963.0,0.46,0.11
2026-03-06 15:00:00,4.37,4.37,4.38,4.37,0.0,0.0,457788,200231245.0,0.23,0.13
2026-03-09 09:45:00,4.31,4.24,4.32,4.23,-2.97,-0.13,2644613,1128550959.0,2.06,0.73
2026-03-09 10:00:00,4.25,4.24,4.26,4.22,0.0,0.0,923744,391684208.0,0.94,0.25
2026-03-09 10:15:00,4.24,4.23,4.24,4.22,-0.24,-0.01,709338,300196187.0,0.47,0.2
2026-03-09 10:30:00,4.23,4.24,4.25,4.22,0.24,0.01,424356,179722672.0,0.71,0.12
2026-03-09 10:45:00,4.24,4.24,4.24,4.23,0.0,0.0,292695,123916081.0,0.24,0.08
2026-03-09 11:00:00,4.24,4.24,4.25,4.23,0.0,0.0,358329,152052826.0,0.47,0.1
2026-03-09 11:15:00,4.24,4.24,4.25,4.23,0.0,0.0,293110,124251712.0,0.47,0.08
2026-03-09 11:30:00,4.23,4.24,4.25,4.23,0.0,0.0,198101,83985185.0,0.47,0.05
2026-03-09 13:15:00,4.25,4.26,4.26,4.23,0.47,0.02,307067,130335691.0,0.71,0.08
2026-03-09 13:30:00,4.25,4.27,4.28,4.24,0.23,0.01,310966,132507016.0,0.94,0.09
2026-03-09 13:45:00,4.27,4.29,4.29,4.27,0.47,0.02,315812,135150382.0,0.47,0.09
2026-03-09 14:00:00,4.28,4.29,4.3,4.28,0.0,0.0,301931,129613192.0,0.47,0.08
2026-03-09 14:15:00,4.29,4.32,4.32,4.29,0.7,0.03,322491,138913909.0,0.7,0.09
2026-03-09 14:30:00,4.32,4.32,4.32,4.31,0.0,0.0,257078,110956448.0,0.23,0.07
2026-03-09 14:45:00,4.31,4.3,4.33,4.3,-0.46,-0.02,416818,179838122.0,0.69,0.11
2026-03-09 15:00:00,4.3,4.31,4.31,4.3,0.23,0.01,351548,151349876.0,0.23,0.1
2026-03-10 09:45:00,4.35,4.35,4.39,4.33,0.93,0.04,1252188,545843788.0,1.39,0.34
2026-03-10 10:00:00,4.35,4.37,4.37,4.34,0.46,0.02,628035,273505858.0,0.69,0.17
2026-03-10 10:15:00,4.37,4.37,4.39,4.36,0.0,0.0,768996,336660143.0,0.69,0.21
2026-03-10 10:30:00,4.38,4.37,4.39,4.36,0.0,0.0,392420,171708626.0,0.69,0.11
2026-03-10 10:45:00,4.37,4.37,4.38,4.36,0.0,0.0,264721,115636012.0,0.46,0.07
2026-03-10 11:00:00,4.37,4.36,4.38,4.36,-0.23,-0.01,160719,70155753.0,0.46,0.04
2026-03-10 11:15:00,4.36,4.36,4.37,4.35,0.0,0.0,199806,87102740.0,0.46,0.05
2026-03-10 11:30:00,4.36,4.36,4.36,4.35,0.0,0.0,206679,90003530.0,0.23,0.06
2026-03-10 13:15:00,4.36,4.36,4.36,4.35,0.0,0.0,246528,107345503.0,0.23,0.07
2026-03-10 13:30:00,4.36,4.35,4.36,4.35,-0.23,-0.01,128892,56145196.0,0.23,0.04
2026-03-10 13:45:00,4.35,4.35,4.36,4.35,0.0,0.0,143446,62462280.0,0.23,0.04
2026-03-10 14:00:00,4.36,4.36,4.36,4.35,0.23,0.01,146688,63862608.0,0.23,0.04
2026-03-10 14:15:00,4.36,4.36,4.36,4.35,0.0,0.0,178126,77552485.0,0.23,0.05
2026-03-10 14:30:00,4.36,4.35,4.36,4.34,-0.23,-0.01,172133,74812661.0,0.46,0.05
2026-03-10 14:45:00,4.35,4.36,4.36,4.34,0.23,0.01,356877,155298343.0,0.46,0.1
2026-03-10 15:00:00,4.36,4.35,4.36,4.34,-0.23,-0.01,474989,206630821.0,0.46,0.13
2026-03-11 09:45:00,4.34,4.37,4.37,4.33,0.46,0.02,828917,360860479.0,0.92,0.23
2026-03-11 10:00:00,4.37,4.38,4.39,4.36,0.23,0.01,618481,270561079.0,0.69,0.17
2026-03-11 10:15:00,4.39,4.39,4.4,4.37,0.23,0.01,587214,257651840.0,0.68,0.16
2026-03-11 10:30:00,4.38,4.38,4.39,4.37,-0.23,-0.01,398920,174865808.0,0.46,0.11
2026-03-11 10:45:00,4.38,4.37,4.39,4.37,-0.23,-0.01,285058,124822701.0,0.46,0.08
2026-03-11 11:00:00,4.38,4.38,4.38,4.36,0.23,0.01,319142,139416990.0,0.46,0.09
2026-03-11 11:15:00,4.37,4.36,4.38,4.36,-0.46,-0.02,162019,70822028.0,0.46,0.04
2026-03-11 11:30:00,4.36,4.36,4.37,4.35,0.0,0.0,222216,96918287.0,0.46,0.06
2026-03-11 13:15:00,4.36,4.36,4.38,4.36,0.0,0.0,308759,134954030.0,0.46,0.08
2026-03-11 13:30:00,4.36,4.36,4.37,4.35,0.0,0.0,232457,101339282.0,0.46,0.06
2026-03-11 13:45:00,4.36,4.35,4.36,4.35,-0.23,-0.01,159293,69334610.0,0.23,0.04
2026-03-11 14:00:00,4.36,4.36,4.37,4.35,0.23,0.01,333522,145210344.0,0.46,0.09
2026-03-11 14:15:00,4.36,4.37,4.38,4.36,0.23,0.01,336657,147155725.0,0.46,0.09
2026-03-11 14:30:00,4.38,4.37,4.38,4.36,0.0,0.0,256791,112280909.0,0.46,0.07
2026-03-11 14:45:00,4.38,4.39,4.39,4.37,0.46,0.02,355852,155995184.0,0.46,0.1
2026-03-11 15:00:00,4.38,4.39,4.39,4.38,0.0,0.0,411969,180671308.0,0.23,0.11
2026-03-12 09:45:00,4.4,4.46,4.47,4.39,1.59,0.07,2097079,929684896.0,1.82,0.58
2026-03-12 10:00:00,4.46,4.42,4.47,4.42,-0.9,-0.04,743141,330553895.0,1.12,0.2
2026-03-12 10:15:00,4.43,4.43,4.45,4.42,0.23,0.01,623183,276358729.0,0.68,0.17
2026-03-12 10:30:00,4.43,4.43,4.44,4.41,0.0,0.0,300762,133025122.0,0.68,0.08
2026-03-12 10:45:00,4.42,4.42,4.43,4.41,-0.23,-0.01,271071,119786606.0,0.45,0.07
2026-03-12 11:00:00,4.41,4.41,4.43,4.4,-0.23,-0.01,357804,157867763.0,0.68,0.1
2026-03-12 11:15:00,4.4,4.39,4.41,4.39,-0.45,-0.02,277777,122204879.0,0.45,0.08
2026-03-12 11:30:00,4.4,4.39,4.4,4.38,0.0,0.0,383826,168512978.0,0.46,0.11
2026-03-12 13:15:00,4.38,4.39,4.4,4.38,0.0,0.0,220529,96821265.0,0.46,0.06
2026-03-12 13:30:00,4.38,4.4,4.4,4.38,0.23,0.01,186235,81696477.0,0.46,0.05
2026-03-12 13:45:00,4.4,4.41,4.41,4.39,0.23,0.01,368375,162049875.0,0.45,0.1
2026-03-12 14:00:00,4.4,4.42,4.43,4.39,0.23,0.01,502064,221290929.0,0.91,0.14
2026-03-12 14:15:00,4.43,4.43,4.44,4.42,0.23,0.01,318897,141299043.0,0.45,0.09
2026-03-12 14:30:00,4.44,4.42,4.44,4.42,-0.23,-0.01,226361,100248880.0,0.45,0.06
2026-03-12 14:45:00,4.43,4.43,4.44,4.42,0.23,0.01,264740,117238571.0,0.45,0.07
2026-03-12 15:00:00,4.43,4.42,4.43,4.42,-0.23,-0.01,393419,174013026.0,0.23,0.11
2026-03-13 09:45:00,4.4,4.38,4.43,4.37,-0.9,-0.04,916313,403208232.0,1.36,0.25
2026-03-13 10:00:00,4.38,4.41,4.42,4.37,0.68,0.03,324872,142931838.0,1.14,0.09
2026-03-13 10:15:00,4.42,4.43,4.45,4.41,0.45,0.02,623034,276264232.0,0.91,0.17
2026-03-13 10:30:00,4.43,4.44,4.44,4.42,0.23,0.01,201508,89281327.0,0.45,0.06
2026-03-13 10:45:00,4.44,4.44,4.44,4.43,0.0,0.0,100065,44354714.0,0.23,0.03
2026-03-13 11:00:00,4.43,4.43,4.44,4.43,-0.23,-0.01,120201,53291130.0,0.23,0.03
2026-03-13 11:15:00,4.43,4.42,4.44,4.42,-0.23,-0.01,220807,97828584.0,0.45,0.06
2026-03-13 11:30:00,4.42,4.43,4.43,4.42,0.23,0.01,153286,67874529.0,0.23,0.04
2026-03-13 13:15:00,4.43,4.43,4.44,4.42,0.0,0.0,233069,103272562.0,0.45,0.06
2026-03-13 13:30:00,4.43,4.42,4.43,4.41,-0.23,-0.01,236418,104521514.0,0.45,0.07
2026-03-13 13:45:00,4.41,4.42,4.42,4.41,0.0,0.0,164297,72503128.0,0.23,0.05
2026-03-13 14:00:00,4.42,4.39,4.42,4.39,-0.68,-0.03,332516,146435926.0,0.68,0.09
2026-03-13 14:15:00,4.39,4.38,4.4,4.38,-0.23,-0.01,322499,141553392.0,0.46,0.09
2026-03-13 14:30:00,4.38,4.37,4.39,4.37,-0.23,-0.01,314300,137677683.0,0.46,0.09
2026-03-13 14:45:00,4.37,4.36,4.38,4.35,-0.23,-0.01,577772,252119505.0,0.69,0.16
2026-03-13 15:00:00,4.36,4.36,4.36,4.35,0.0,0.0,448870,195542413.0,0.23,0.12
2026-03-16 09:45:00,4.34,4.24,4.34,4.23,-2.75,-0.12,2483839,1060263214.0,2.52,0.68
2026-03-16 10:00:00,4.24,4.27,4.27,4.23,0.71,0.03,1146305,486275532.0,0.94,0.32
2026-03-16 10:15:00,4.27,4.24,4.27,4.23,-0.7,-0.03,680020,288324425.0,0.94,0.19
2026-03-16 10:30:00,4.24,4.22,4.25,4.22,-0.47,-0.02,829441,351136032.0,0.71,0.23
2026-03-16 10:45:00,4.23,4.21,4.23,4.21,-0.24,-0.01,583811,246435339.0,0.47,0.16
2026-03-16 11:00:00,4.22,4.21,4.22,4.2,0.0,0.0,484637,204092910.0,0.48,0.13
2026-03-16 11:15:00,4.22,4.21,4.22,4.2,0.0,0.0,365640,153847957.0,0.48,0.1
2026-03-16 11:30:00,4.2,4.24,4.24,4.2,0.71,0.03,364564,153942248.0,0.95,0.1
2026-03-16 13:15:00,4.24,4.24,4.25,4.23,0.0,0.0,312816,132629119.0,0.47,0.09
2026-03-16 13:30:00,4.24,4.22,4.24,4.22,-0.47,-0.02,287145,121410304.0,0.47,0.08
2026-03-16 13:45:00,4.22,4.24,4.24,4.21,0.47,0.02,387677,163720736.0,0.71,0.11
2026-03-16 14:00:00,4.24,4.23,4.24,4.22,-0.24,-0.01,146804,62060324.0,0.47,0.04
2026-03-16 14:15:00,4.22,4.23,4.23,4.22,0.0,0.0,133554,56436877.0,0.24,0.04
2026-03-16 14:30:00,4.22,4.24,4.24,4.22,0.24,0.01,275686,116668939.0,0.47,0.08
2026-03-16 14:45:00,4.24,4.24,4.24,4.22,0.0,0.0,270289,114310368.0,0.47,0.07
2026-03-16 15:00:00,4.23,4.23,4.24,4.23,-0.24,-0.01,308925,130795403.0,0.24,0.09
2026-03-17 09:45:00,4.25,4.25,4.26,4.23,0.47,0.02,670819,284590132.0,0.71,0.18
2026-03-17 10:00:00,4.25,4.27,4.27,4.24,0.47,0.02,382278,162528528.0,0.71,0.11
2026-03-17 10:15:00,4.27,4.26,4.27,4.25,-0.23,-0.01,248993,106107892.0,0.47,0.07
2026-03-17 10:30:00,4.26,4.24,4.26,4.24,-0.47,-0.02,214024,90983778.0,0.47,0.06
2026-03-17 10:45:00,4.24,4.25,4.26,4.24,0.24,0.01,227490,96702333.0,0.47,0.06
2026-03-17 11:00:00,4.25,4.25,4.26,4.24,0.0,0.0,176582,75055601.0,0.47,0.05
2026-03-17 11:15:00,4.25,4.24,4.25,4.23,-0.24,-0.01,227921,96623116.0,0.47,0.06
2026-03-17 11:30:00,4.25,4.23,4.25,4.23,-0.24,-0.01,119052,50466019.0,0.47,0.03
2026-03-17 13:15:00,4.23,4.22,4.24,4.21,-0.24,-0.01,340338,143806462.0,0.71,0.09
2026-03-17 13:30:00,4.21,4.22,4.22,4.21,0.0,0.0,171534,72277730.0,0.24,0.05
2026-03-17 13:45:00,4.21,4.22,4.22,4.21,0.0,0.0,245626,103471851.0,0.24,0.07
2026-03-17 14:00:00,4.22,4.21,4.22,4.2,-0.24,-0.01,368516,155096341.0,0.47,0.1
2026-03-17 14:15:00,4.2,4.2,4.21,4.19,-0.24,-0.01,471269,197889882.0,0.48,0.13
2026-03-17 14:30:00,4.19,4.2,4.2,4.19,0.0,0.0,278754,116896959.0,0.24,0.08
2026-03-17 14:45:00,4.19,4.19,4.2,4.18,-0.24,-0.01,530239,222286336.0,0.48,0.15
2026-03-17 15:00:00,4.18,4.18,4.19,4.18,-0.24,-0.01,470131,196689130.0,0.24,0.13
2026-03-18 09:45:00,4.23,4.19,4.23,4.17,0.24,0.01,826186,346757048.0,1.44,0.23
2026-03-18 10:00:00,4.19,4.18,4.19,4.17,-0.24,-0.01,492142,205474118.0,0.48,0.14
2026-03-18 10:15:00,4.17,4.16,4.18,4.15,-0.48,-0.02,712687,296601910.0,0.72,0.2
2026-03-18 10:30:00,4.17,4.16,4.18,4.16,0.0,0.0,219178,91351024.0,0.48,0.06
2026-03-18 10:45:00,4.16,4.16,4.17,4.15,0.0,0.0,298887,124355783.0,0.48,0.08
2026-03-18 11:00:00,4.16,4.15,4.17,4.15,-0.24,-0.01,326903,136041488.0,0.48,0.09
2026-03-18 11:15:00,4.16,4.16,4.17,4.15,0.24,0.01,132702,55266688.0,0.48,0.04
2026-03-18 11:30:00,4.17,4.17,4.18,4.16,0.24,0.01,183180,76413968.0,0.48,0.05
2026-03-18 13:15:00,4.17,4.18,4.19,4.17,0.24,0.01,227325,95013796.0,0.48,0.06
2026-03-18 13:30:00,4.17,4.17,4.18,4.16,-0.24,-0.01,193482,80707696.0,0.48,0.05
2026-03-18 13:45:00,4.17,4.18,4.19,4.16,0.24,0.01,218150,91209493.0,0.72,0.06
2026-03-18 14:00:00,4.18,4.18,4.19,4.18,0.0,0.0,119688,50111075.0,0.24,0.03
2026-03-18 14:15:00,4.18,4.2,4.21,4.18,0.48,0.02,310343,130312566.0,0.72,0.09
